1.0746 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
9.1916 	EXP 	Created fixation = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-2.0, fillColor=array([ 1, -1, -1]), fillColorSpace='rgb', fillRGB=array([ 1, -1, -1]), interpolate=True, lineColor=array([ 1, -1, -1]), lineColorSpace='rgb', lineRGB=array([ 1, -1, -1]), lineWidth=1.0, name='fixation', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.01, 0.01]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
9.2059 	EXP 	Created image_2 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='checkerboard2.jpg', interpolate=True, mask=None, maskParams=None, name='image_2', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
9.2089 	EXP 	Created fixation_2 = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-2.0, fillColor=array([ 1, -1, -1]), fillColorSpace='rgb', fillRGB=array([ 1, -1, -1]), interpolate=True, lineColor=array([ 1, -1, -1]), lineColorSpace='rgb', lineRGB=array([ 1, -1, -1]), lineWidth=1.0, name='fixation_2', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.01, 0.01]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
9.2136 	EXP 	Created delay_fix = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=0.0, fillColor=array([ 1, -1, -1]), fillColorSpace='rgb', fillRGB=array([ 1, -1, -1]), interpolate=True, lineColor=array([ 1, -1, -1]), lineColorSpace='rgb', lineRGB=array([ 1, -1, -1]), lineWidth=1.0, name='delay_fix', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.01, 0.01]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
9.2165 	EXP 	Created newfix = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=0.0, fillColor=array([ 1, -1, -1]), fillColorSpace='rgb', fillRGB=array([ 1, -1, -1]), interpolate=True, lineColor=array([ 1, -1, -1]), lineColorSpace='rgb', lineRGB=array([ 1, -1, -1]), lineWidth=1.0, name='newfix', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.01, 0.01]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
9.2189 	EXP 	Created sequence: random, trialTypes=1, nReps=150, seed=None
9.2194 	EXP 	New trial (rep=0, index=0): None
9.2647 	WARNING 	t of last frame was 2221.73ms (=1/0)
9.2647 	EXP 	image: autoDraw = True
9.2647 	EXP 	fixation: autoDraw = True
9.7613 	EXP 	image: autoDraw = False
9.7613 	EXP 	fixation: autoDraw = False
9.7613 	EXP 	image: autoDraw = False
9.7613 	EXP 	fixation: autoDraw = False
9.7613 	EXP 	image_2: autoDraw = True
9.7613 	EXP 	fixation_2: autoDraw = True
10.2560 	EXP 	New trial (rep=1, index=0): None
10.2629 	EXP 	image_2: autoDraw = False
10.2629 	EXP 	fixation_2: autoDraw = False
10.2629 	EXP 	image_2: autoDraw = False
10.2629 	EXP 	fixation_2: autoDraw = False
10.2629 	EXP 	image: autoDraw = True
10.2629 	EXP 	fixation: autoDraw = True
10.7603 	EXP 	image: autoDraw = False
10.7603 	EXP 	fixation: autoDraw = False
10.7603 	EXP 	image: autoDraw = False
10.7603 	EXP 	fixation: autoDraw = False
10.7603 	EXP 	image_2: autoDraw = True
10.7603 	EXP 	fixation_2: autoDraw = True
11.2459 	EXP 	New trial (rep=2, index=0): None
11.2535 	EXP 	image_2: autoDraw = False
11.2535 	EXP 	fixation_2: autoDraw = False
11.2535 	EXP 	image_2: autoDraw = False
11.2535 	EXP 	fixation_2: autoDraw = False
11.2535 	EXP 	image: autoDraw = True
11.2535 	EXP 	fixation: autoDraw = True
11.7433 	EXP 	image: autoDraw = False
11.7433 	EXP 	fixation: autoDraw = False
11.7433 	EXP 	image: autoDraw = False
11.7433 	EXP 	fixation: autoDraw = False
11.7433 	EXP 	image_2: autoDraw = True
11.7433 	EXP 	fixation_2: autoDraw = True
12.2283 	EXP 	New trial (rep=3, index=0): None
12.2354 	EXP 	image_2: autoDraw = False
12.2354 	EXP 	fixation_2: autoDraw = False
12.2354 	EXP 	image_2: autoDraw = False
12.2354 	EXP 	fixation_2: autoDraw = False
12.2354 	EXP 	image: autoDraw = True
12.2354 	EXP 	fixation: autoDraw = True
12.7265 	EXP 	image: autoDraw = False
12.7265 	EXP 	fixation: autoDraw = False
12.7265 	EXP 	image: autoDraw = False
12.7265 	EXP 	fixation: autoDraw = False
12.7265 	EXP 	image_2: autoDraw = True
12.7265 	EXP 	fixation_2: autoDraw = True
13.2124 	EXP 	New trial (rep=4, index=0): None
13.2200 	EXP 	image_2: autoDraw = False
13.2200 	EXP 	fixation_2: autoDraw = False
13.2200 	EXP 	image_2: autoDraw = False
13.2200 	EXP 	fixation_2: autoDraw = False
13.2200 	EXP 	image: autoDraw = True
13.2200 	EXP 	fixation: autoDraw = True
13.7104 	EXP 	image: autoDraw = False
13.7104 	EXP 	fixation: autoDraw = False
13.7104 	EXP 	image: autoDraw = False
13.7104 	EXP 	fixation: autoDraw = False
13.7104 	EXP 	image_2: autoDraw = True
13.7104 	EXP 	fixation_2: autoDraw = True
14.2056 	EXP 	New trial (rep=5, index=0): None
14.2111 	EXP 	image_2: autoDraw = False
14.2111 	EXP 	fixation_2: autoDraw = False
14.2111 	EXP 	image_2: autoDraw = False
14.2111 	EXP 	fixation_2: autoDraw = False
14.2111 	EXP 	image: autoDraw = True
14.2111 	EXP 	fixation: autoDraw = True
14.7090 	EXP 	image: autoDraw = False
14.7090 	EXP 	fixation: autoDraw = False
14.7090 	EXP 	image: autoDraw = False
14.7090 	EXP 	fixation: autoDraw = False
14.7090 	EXP 	image_2: autoDraw = True
14.7090 	EXP 	fixation_2: autoDraw = True
14.9868 	WARNING 	t of last frame was 27.05ms (=1/36)
15.1950 	EXP 	New trial (rep=6, index=0): None
15.2024 	EXP 	image_2: autoDraw = False
15.2024 	EXP 	fixation_2: autoDraw = False
15.2024 	EXP 	image_2: autoDraw = False
15.2024 	EXP 	fixation_2: autoDraw = False
15.2024 	EXP 	image: autoDraw = True
15.2024 	EXP 	fixation: autoDraw = True
15.7031 	EXP 	image: autoDraw = False
15.7031 	EXP 	fixation: autoDraw = False
15.7031 	EXP 	image: autoDraw = False
15.7031 	EXP 	fixation: autoDraw = False
15.7031 	EXP 	image_2: autoDraw = True
15.7031 	EXP 	fixation_2: autoDraw = True
16.1890 	EXP 	New trial (rep=7, index=0): None
16.1962 	EXP 	image_2: autoDraw = False
16.1962 	EXP 	fixation_2: autoDraw = False
16.1962 	EXP 	image_2: autoDraw = False
16.1962 	EXP 	fixation_2: autoDraw = False
16.1962 	EXP 	image: autoDraw = True
16.1962 	EXP 	fixation: autoDraw = True
16.6933 	EXP 	image: autoDraw = False
16.6933 	EXP 	fixation: autoDraw = False
16.6933 	EXP 	image: autoDraw = False
16.6933 	EXP 	fixation: autoDraw = False
16.6933 	EXP 	image_2: autoDraw = True
16.6933 	EXP 	fixation_2: autoDraw = True
17.1890 	EXP 	New trial (rep=8, index=0): None
17.1955 	EXP 	image_2: autoDraw = False
17.1955 	EXP 	fixation_2: autoDraw = False
17.1955 	EXP 	image_2: autoDraw = False
17.1955 	EXP 	fixation_2: autoDraw = False
17.1955 	EXP 	image: autoDraw = True
17.1955 	EXP 	fixation: autoDraw = True
17.6269 	EXP 	window1: mouseVisible = True
