1.1014 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
10.0367 	EXP 	first_image: autoDraw = False
10.0367 	EXP 	first_image: autoDraw = False
10.0367 	EXP 	secondimage: autoDraw = True
10.1977 	EXP 	New trial (rep=4, index=0): None
10.2058 	EXP 	secondimage: autoDraw = False
10.2058 	EXP 	secondimage: autoDraw = False
10.2058 	EXP 	first_image: autoDraw = True
10.3790 	WARNING 	t of last frame was 21.16ms (=1/47)
10.3790 	EXP 	first_image: autoDraw = False
10.3790 	EXP 	first_image: autoDraw = False
10.3790 	EXP 	secondimage: autoDraw = True
10.5314 	EXP 	New trial (rep=5, index=0): None
10.5384 	EXP 	secondimage: autoDraw = False
10.5384 	EXP 	secondimage: autoDraw = False
10.5384 	EXP 	first_image: autoDraw = True
10.7039 	EXP 	first_image: autoDraw = False
10.7039 	EXP 	first_image: autoDraw = False
10.7039 	EXP 	secondimage: autoDraw = True
10.8558 	EXP 	New trial (rep=6, index=0): None
10.8633 	EXP 	secondimage: autoDraw = False
10.8633 	EXP 	secondimage: autoDraw = False
10.8633 	EXP 	first_image: autoDraw = True
11.0201 	EXP 	first_image: autoDraw = False
11.0201 	EXP 	first_image: autoDraw = False
11.0201 	EXP 	secondimage: autoDraw = True
11.1724 	EXP 	New trial (rep=7, index=0): None
11.1788 	EXP 	secondimage: autoDraw = False
11.1788 	EXP 	secondimage: autoDraw = False
11.1788 	EXP 	first_image: autoDraw = True
11.3373 	EXP 	first_image: autoDraw = False
11.3373 	EXP 	first_image: autoDraw = False
11.3373 	EXP 	secondimage: autoDraw = True
11.4982 	EXP 	New trial (rep=8, index=0): None
11.5052 	EXP 	secondimage: autoDraw = False
11.5052 	EXP 	secondimage: autoDraw = False
11.5052 	EXP 	first_image: autoDraw = True
11.6697 	EXP 	first_image: autoDraw = False
11.6697 	EXP 	first_image: autoDraw = False
11.6697 	EXP 	secondimage: autoDraw = True
11.8219 	EXP 	New trial (rep=9, index=0): None
11.8289 	EXP 	secondimage: autoDraw = False
11.8289 	EXP 	secondimage: autoDraw = False
11.8289 	EXP 	first_image: autoDraw = True
11.9876 	EXP 	first_image: autoDraw = False
11.9876 	EXP 	first_image: autoDraw = False
11.9876 	EXP 	secondimage: autoDraw = True
12.1373 	EXP 	New trial (rep=10, index=0): None
12.1460 	EXP 	secondimage: autoDraw = False
12.1460 	EXP 	secondimage: autoDraw = False
12.1460 	EXP 	first_image: autoDraw = True
12.3128 	EXP 	first_image: autoDraw = False
12.3128 	EXP 	first_image: autoDraw = False
12.3128 	EXP 	secondimage: autoDraw = True
12.4645 	EXP 	New trial (rep=11, index=0): None
12.4714 	EXP 	secondimage: autoDraw = False
12.4714 	EXP 	secondimage: autoDraw = False
12.4714 	EXP 	first_image: autoDraw = True
12.6289 	EXP 	first_image: autoDraw = False
12.6289 	EXP 	first_image: autoDraw = False
12.6289 	EXP 	secondimage: autoDraw = True
12.7816 	EXP 	New trial (rep=12, index=0): None
12.7889 	EXP 	secondimage: autoDraw = False
12.7889 	EXP 	secondimage: autoDraw = False
12.7889 	EXP 	first_image: autoDraw = True
12.9535 	EXP 	first_image: autoDraw = False
12.9535 	EXP 	first_image: autoDraw = False
12.9535 	EXP 	secondimage: autoDraw = True
13.1042 	EXP 	New trial (rep=13, index=0): None
13.1125 	EXP 	secondimage: autoDraw = False
13.1125 	EXP 	secondimage: autoDraw = False
13.1125 	EXP 	first_image: autoDraw = True
13.2712 	EXP 	first_image: autoDraw = False
13.2712 	EXP 	first_image: autoDraw = False
13.2712 	EXP 	secondimage: autoDraw = True
13.4212 	EXP 	New trial (rep=14, index=0): None
13.4291 	EXP 	secondimage: autoDraw = False
13.4291 	EXP 	secondimage: autoDraw = False
13.4291 	EXP 	first_image: autoDraw = True
13.5869 	EXP 	first_image: autoDraw = False
13.5869 	EXP 	first_image: autoDraw = False
13.5869 	EXP 	secondimage: autoDraw = True
13.7395 	EXP 	New trial (rep=15, index=0): None
13.7464 	EXP 	secondimage: autoDraw = False
13.7464 	EXP 	secondimage: autoDraw = False
13.7464 	EXP 	first_image: autoDraw = True
13.9038 	EXP 	first_image: autoDraw = False
13.9038 	EXP 	first_image: autoDraw = False
13.9038 	EXP 	secondimage: autoDraw = True
14.0550 	EXP 	New trial (rep=16, index=0): None
14.0619 	EXP 	secondimage: autoDraw = False
14.0619 	EXP 	secondimage: autoDraw = False
14.0619 	EXP 	first_image: autoDraw = True
14.2193 	EXP 	first_image: autoDraw = False
14.2193 	EXP 	first_image: autoDraw = False
14.2193 	EXP 	secondimage: autoDraw = True
14.3708 	EXP 	New trial (rep=17, index=0): None
14.3792 	EXP 	secondimage: autoDraw = False
14.3792 	EXP 	secondimage: autoDraw = False
14.3792 	EXP 	first_image: autoDraw = True
14.5369 	EXP 	first_image: autoDraw = False
14.5369 	EXP 	first_image: autoDraw = False
14.5369 	EXP 	secondimage: autoDraw = True
14.6880 	EXP 	New trial (rep=18, index=0): None
14.6950 	EXP 	secondimage: autoDraw = False
14.6950 	EXP 	secondimage: autoDraw = False
14.6950 	EXP 	first_image: autoDraw = True
14.8537 	EXP 	first_image: autoDraw = False
14.8537 	EXP 	first_image: autoDraw = False
14.8537 	EXP 	secondimage: autoDraw = True
15.0051 	EXP 	New trial (rep=19, index=0): None
15.0122 	EXP 	secondimage: autoDraw = False
15.0122 	EXP 	secondimage: autoDraw = False
15.0122 	EXP 	first_image: autoDraw = True
15.1704 	EXP 	first_image: autoDraw = False
15.1704 	EXP 	first_image: autoDraw = False
15.1704 	EXP 	secondimage: autoDraw = True
15.3222 	EXP 	New trial (rep=20, index=0): None
15.3300 	EXP 	secondimage: autoDraw = False
15.3300 	EXP 	secondimage: autoDraw = False
15.3300 	EXP 	first_image: autoDraw = True
15.4855 	EXP 	first_image: autoDraw = False
15.4855 	EXP 	first_image: autoDraw = False
15.4855 	EXP 	secondimage: autoDraw = True
15.6378 	EXP 	New trial (rep=21, index=0): None
15.6458 	EXP 	secondimage: autoDraw = False
15.6458 	EXP 	secondimage: autoDraw = False
15.6458 	EXP 	first_image: autoDraw = True
15.8036 	EXP 	first_image: autoDraw = False
15.8036 	EXP 	first_image: autoDraw = False
15.8036 	EXP 	secondimage: autoDraw = True
15.9558 	EXP 	New trial (rep=22, index=0): None
15.9631 	EXP 	secondimage: autoDraw = False
15.9631 	EXP 	secondimage: autoDraw = False
15.9631 	EXP 	first_image: autoDraw = True
16.1203 	EXP 	first_image: autoDraw = False
16.1203 	EXP 	first_image: autoDraw = False
16.1203 	EXP 	secondimage: autoDraw = True
16.2712 	EXP 	New trial (rep=23, index=0): None
16.2785 	EXP 	secondimage: autoDraw = False
16.2785 	EXP 	secondimage: autoDraw = False
16.2785 	EXP 	first_image: autoDraw = True
16.4373 	EXP 	first_image: autoDraw = False
16.4373 	EXP 	first_image: autoDraw = False
16.4373 	EXP 	secondimage: autoDraw = True
16.5880 	EXP 	New trial (rep=24, index=0): None
16.5963 	EXP 	secondimage: autoDraw = False
16.5963 	EXP 	secondimage: autoDraw = False
16.5963 	EXP 	first_image: autoDraw = True
16.7538 	EXP 	first_image: autoDraw = False
16.7538 	EXP 	first_image: autoDraw = False
16.7538 	EXP 	secondimage: autoDraw = True
16.9053 	EXP 	New trial (rep=25, index=0): None
16.9124 	EXP 	secondimage: autoDraw = False
16.9124 	EXP 	secondimage: autoDraw = False
16.9124 	EXP 	first_image: autoDraw = True
17.0701 	EXP 	first_image: autoDraw = False
17.0701 	EXP 	first_image: autoDraw = False
17.0701 	EXP 	secondimage: autoDraw = True
17.2220 	EXP 	New trial (rep=26, index=0): None
17.2294 	EXP 	secondimage: autoDraw = False
17.2294 	EXP 	secondimage: autoDraw = False
17.2294 	EXP 	first_image: autoDraw = True
17.3873 	EXP 	first_image: autoDraw = False
17.3873 	EXP 	first_image: autoDraw = False
17.3873 	EXP 	secondimage: autoDraw = True
17.5379 	EXP 	New trial (rep=27, index=0): None
17.5462 	EXP 	secondimage: autoDraw = False
17.5462 	EXP 	secondimage: autoDraw = False
17.5462 	EXP 	first_image: autoDraw = True
17.7055 	EXP 	first_image: autoDraw = False
17.7055 	EXP 	first_image: autoDraw = False
17.7055 	EXP 	secondimage: autoDraw = True
17.8292 	WARNING 	t of last frame was 22.48ms (=1/44)
17.8564 	EXP 	New trial (rep=28, index=0): None
17.8632 	EXP 	secondimage: autoDraw = False
17.8632 	EXP 	secondimage: autoDraw = False
17.8632 	EXP 	first_image: autoDraw = True
18.0204 	EXP 	first_image: autoDraw = False
18.0204 	EXP 	first_image: autoDraw = False
18.0204 	EXP 	secondimage: autoDraw = True
18.1726 	EXP 	New trial (rep=29, index=0): None
18.1801 	EXP 	secondimage: autoDraw = False
18.1801 	EXP 	secondimage: autoDraw = False
18.1801 	EXP 	first_image: autoDraw = True
18.3377 	EXP 	first_image: autoDraw = False
18.3377 	EXP 	first_image: autoDraw = False
18.3377 	EXP 	secondimage: autoDraw = True
18.4981 	EXP 	New trial (rep=30, index=0): None
18.5056 	EXP 	secondimage: autoDraw = False
18.5056 	EXP 	secondimage: autoDraw = False
18.5056 	EXP 	first_image: autoDraw = True
18.6706 	EXP 	first_image: autoDraw = False
18.6706 	EXP 	first_image: autoDraw = False
18.6706 	EXP 	secondimage: autoDraw = True
18.8214 	EXP 	New trial (rep=31, index=0): None
18.8291 	EXP 	secondimage: autoDraw = False
18.8291 	EXP 	secondimage: autoDraw = False
18.8291 	EXP 	first_image: autoDraw = True
18.9870 	EXP 	first_image: autoDraw = False
18.9870 	EXP 	first_image: autoDraw = False
18.9870 	EXP 	secondimage: autoDraw = True
19.1376 	EXP 	New trial (rep=32, index=0): None
19.1449 	EXP 	secondimage: autoDraw = False
19.1449 	EXP 	secondimage: autoDraw = False
19.1449 	EXP 	first_image: autoDraw = True
19.3041 	EXP 	first_image: autoDraw = False
19.3041 	EXP 	first_image: autoDraw = False
19.3041 	EXP 	secondimage: autoDraw = True
19.4541 	EXP 	New trial (rep=33, index=0): None
19.4619 	EXP 	secondimage: autoDraw = False
19.4619 	EXP 	secondimage: autoDraw = False
19.4619 	EXP 	first_image: autoDraw = True
19.6206 	EXP 	first_image: autoDraw = False
19.6206 	EXP 	first_image: autoDraw = False
19.6206 	EXP 	secondimage: autoDraw = True
19.7809 	EXP 	New trial (rep=34, index=0): None
19.7880 	EXP 	secondimage: autoDraw = False
19.7880 	EXP 	secondimage: autoDraw = False
19.7880 	EXP 	first_image: autoDraw = True
19.9465 	EXP 	first_image: autoDraw = False
19.9465 	EXP 	first_image: autoDraw = False
19.9465 	EXP 	secondimage: autoDraw = True
20.0127 	WARNING 	Multiple dropped frames have occurred - I'll stop bothering you about them!
20.0982 	EXP 	New trial (rep=35, index=0): None
20.1053 	EXP 	secondimage: autoDraw = False
20.1053 	EXP 	secondimage: autoDraw = False
20.1053 	EXP 	first_image: autoDraw = True
20.2703 	EXP 	first_image: autoDraw = False
20.2703 	EXP 	first_image: autoDraw = False
20.2703 	EXP 	secondimage: autoDraw = True
20.4219 	EXP 	New trial (rep=36, index=0): None
20.4295 	EXP 	secondimage: autoDraw = False
20.4295 	EXP 	secondimage: autoDraw = False
20.4295 	EXP 	first_image: autoDraw = True
20.5870 	EXP 	first_image: autoDraw = False
20.5870 	EXP 	first_image: autoDraw = False
20.5870 	EXP 	secondimage: autoDraw = True
20.7383 	EXP 	New trial (rep=37, index=0): None
20.7452 	EXP 	secondimage: autoDraw = False
20.7452 	EXP 	secondimage: autoDraw = False
20.7452 	EXP 	first_image: autoDraw = True
20.9040 	EXP 	first_image: autoDraw = False
20.9040 	EXP 	first_image: autoDraw = False
20.9040 	EXP 	secondimage: autoDraw = True
21.0540 	EXP 	New trial (rep=38, index=0): None
21.0626 	EXP 	secondimage: autoDraw = False
21.0626 	EXP 	secondimage: autoDraw = False
21.0626 	EXP 	first_image: autoDraw = True
21.2204 	EXP 	first_image: autoDraw = False
21.2204 	EXP 	first_image: autoDraw = False
21.2204 	EXP 	secondimage: autoDraw = True
21.3713 	EXP 	New trial (rep=39, index=0): None
21.3784 	EXP 	secondimage: autoDraw = False
21.3784 	EXP 	secondimage: autoDraw = False
21.3784 	EXP 	first_image: autoDraw = True
21.5375 	EXP 	first_image: autoDraw = False
21.5375 	EXP 	first_image: autoDraw = False
21.5375 	EXP 	secondimage: autoDraw = True
21.6880 	EXP 	New trial (rep=40, index=0): None
21.6957 	EXP 	secondimage: autoDraw = False
21.6957 	EXP 	secondimage: autoDraw = False
21.6957 	EXP 	first_image: autoDraw = True
21.8537 	EXP 	first_image: autoDraw = False
21.8537 	EXP 	first_image: autoDraw = False
21.8537 	EXP 	secondimage: autoDraw = True
22.0043 	EXP 	New trial (rep=41, index=0): None
22.0127 	EXP 	secondimage: autoDraw = False
22.0127 	EXP 	secondimage: autoDraw = False
22.0127 	EXP 	first_image: autoDraw = True
22.1706 	EXP 	first_image: autoDraw = False
22.1706 	EXP 	first_image: autoDraw = False
22.1706 	EXP 	secondimage: autoDraw = True
22.3210 	EXP 	New trial (rep=42, index=0): None
22.3292 	EXP 	secondimage: autoDraw = False
22.3292 	EXP 	secondimage: autoDraw = False
22.3292 	EXP 	first_image: autoDraw = True
22.4868 	EXP 	first_image: autoDraw = False
22.4868 	EXP 	first_image: autoDraw = False
22.4868 	EXP 	secondimage: autoDraw = True
22.6385 	EXP 	New trial (rep=43, index=0): None
22.6457 	EXP 	secondimage: autoDraw = False
22.6457 	EXP 	secondimage: autoDraw = False
22.6457 	EXP 	first_image: autoDraw = True
22.8042 	EXP 	first_image: autoDraw = False
22.8042 	EXP 	first_image: autoDraw = False
22.8042 	EXP 	secondimage: autoDraw = True
22.9547 	EXP 	New trial (rep=44, index=0): None
22.9620 	EXP 	secondimage: autoDraw = False
22.9620 	EXP 	secondimage: autoDraw = False
22.9620 	EXP 	first_image: autoDraw = True
23.1202 	EXP 	first_image: autoDraw = False
23.1202 	EXP 	first_image: autoDraw = False
23.1202 	EXP 	secondimage: autoDraw = True
23.2724 	EXP 	New trial (rep=45, index=0): None
23.2788 	EXP 	secondimage: autoDraw = False
23.2788 	EXP 	secondimage: autoDraw = False
23.2788 	EXP 	first_image: autoDraw = True
23.4374 	EXP 	first_image: autoDraw = False
23.4374 	EXP 	first_image: autoDraw = False
23.4374 	EXP 	secondimage: autoDraw = True
23.5895 	EXP 	New trial (rep=46, index=0): None
23.5967 	EXP 	secondimage: autoDraw = False
23.5967 	EXP 	secondimage: autoDraw = False
23.5967 	EXP 	first_image: autoDraw = True
23.7537 	EXP 	first_image: autoDraw = False
23.7537 	EXP 	first_image: autoDraw = False
23.7537 	EXP 	secondimage: autoDraw = True
23.9155 	EXP 	New trial (rep=47, index=0): None
23.9229 	EXP 	secondimage: autoDraw = False
23.9229 	EXP 	secondimage: autoDraw = False
23.9229 	EXP 	first_image: autoDraw = True
24.0875 	EXP 	first_image: autoDraw = False
24.0875 	EXP 	first_image: autoDraw = False
24.0875 	EXP 	secondimage: autoDraw = True
24.2387 	EXP 	New trial (rep=48, index=0): None
24.2458 	EXP 	secondimage: autoDraw = False
24.2458 	EXP 	secondimage: autoDraw = False
24.2458 	EXP 	first_image: autoDraw = True
24.4041 	EXP 	first_image: autoDraw = False
24.4041 	EXP 	first_image: autoDraw = False
24.4041 	EXP 	secondimage: autoDraw = True
24.5536 	EXP 	New trial (rep=49, index=0): None
24.5623 	EXP 	secondimage: autoDraw = False
24.5623 	EXP 	secondimage: autoDraw = False
24.5623 	EXP 	first_image: autoDraw = True
24.7200 	EXP 	first_image: autoDraw = False
24.7200 	EXP 	first_image: autoDraw = False
24.7200 	EXP 	secondimage: autoDraw = True
24.8721 	EXP 	New trial (rep=50, index=0): None
24.8793 	EXP 	secondimage: autoDraw = False
24.8793 	EXP 	secondimage: autoDraw = False
24.8793 	EXP 	first_image: autoDraw = True
25.0376 	EXP 	first_image: autoDraw = False
25.0376 	EXP 	first_image: autoDraw = False
25.0376 	EXP 	secondimage: autoDraw = True
25.1884 	EXP 	New trial (rep=51, index=0): None
25.1954 	EXP 	secondimage: autoDraw = False
25.1954 	EXP 	secondimage: autoDraw = False
25.1954 	EXP 	first_image: autoDraw = True
25.3537 	EXP 	first_image: autoDraw = False
25.3537 	EXP 	first_image: autoDraw = False
25.3537 	EXP 	secondimage: autoDraw = True
25.5043 	EXP 	New trial (rep=52, index=0): None
25.5126 	EXP 	secondimage: autoDraw = False
25.5126 	EXP 	secondimage: autoDraw = False
25.5126 	EXP 	first_image: autoDraw = True
25.6703 	EXP 	first_image: autoDraw = False
25.6703 	EXP 	first_image: autoDraw = False
25.6703 	EXP 	secondimage: autoDraw = True
25.8215 	EXP 	New trial (rep=53, index=0): None
25.8285 	EXP 	secondimage: autoDraw = False
25.8285 	EXP 	secondimage: autoDraw = False
25.8285 	EXP 	first_image: autoDraw = True
25.9872 	EXP 	first_image: autoDraw = False
25.9872 	EXP 	first_image: autoDraw = False
25.9872 	EXP 	secondimage: autoDraw = True
26.1381 	EXP 	New trial (rep=54, index=0): None
26.1454 	EXP 	secondimage: autoDraw = False
26.1454 	EXP 	secondimage: autoDraw = False
26.1454 	EXP 	first_image: autoDraw = True
26.3035 	EXP 	first_image: autoDraw = False
26.3035 	EXP 	first_image: autoDraw = False
26.3035 	EXP 	secondimage: autoDraw = True
26.4548 	EXP 	New trial (rep=55, index=0): None
26.4621 	EXP 	secondimage: autoDraw = False
26.4621 	EXP 	secondimage: autoDraw = False
26.4621 	EXP 	first_image: autoDraw = True
26.6202 	EXP 	first_image: autoDraw = False
26.6202 	EXP 	first_image: autoDraw = False
26.6202 	EXP 	secondimage: autoDraw = True
26.7719 	EXP 	New trial (rep=56, index=0): None
26.7784 	EXP 	secondimage: autoDraw = False
26.7784 	EXP 	secondimage: autoDraw = False
26.7784 	EXP 	first_image: autoDraw = True
26.9369 	EXP 	first_image: autoDraw = False
26.9369 	EXP 	first_image: autoDraw = False
26.9369 	EXP 	secondimage: autoDraw = True
27.0885 	EXP 	New trial (rep=57, index=0): None
27.0957 	EXP 	secondimage: autoDraw = False
27.0957 	EXP 	secondimage: autoDraw = False
27.0957 	EXP 	first_image: autoDraw = True
27.2540 	EXP 	first_image: autoDraw = False
27.2540 	EXP 	first_image: autoDraw = False
27.2540 	EXP 	secondimage: autoDraw = True
27.4050 	EXP 	New trial (rep=58, index=0): None
27.4125 	EXP 	secondimage: autoDraw = False
27.4125 	EXP 	secondimage: autoDraw = False
27.4125 	EXP 	first_image: autoDraw = True
27.5710 	EXP 	first_image: autoDraw = False
27.5710 	EXP 	first_image: autoDraw = False
27.5710 	EXP 	secondimage: autoDraw = True
27.7213 	EXP 	New trial (rep=59, index=0): None
27.7293 	EXP 	secondimage: autoDraw = False
27.7293 	EXP 	secondimage: autoDraw = False
27.7293 	EXP 	first_image: autoDraw = True
27.8871 	EXP 	first_image: autoDraw = False
27.8871 	EXP 	first_image: autoDraw = False
27.8871 	EXP 	secondimage: autoDraw = True
28.0387 	EXP 	New trial (rep=60, index=0): None
28.0456 	EXP 	secondimage: autoDraw = False
28.0456 	EXP 	secondimage: autoDraw = False
28.0456 	EXP 	first_image: autoDraw = True
28.2036 	EXP 	first_image: autoDraw = False
28.2036 	EXP 	first_image: autoDraw = False
28.2036 	EXP 	secondimage: autoDraw = True
28.3552 	EXP 	New trial (rep=61, index=0): None
28.3621 	EXP 	secondimage: autoDraw = False
28.3621 	EXP 	secondimage: autoDraw = False
28.3621 	EXP 	first_image: autoDraw = True
28.5201 	EXP 	first_image: autoDraw = False
28.5201 	EXP 	first_image: autoDraw = False
28.5201 	EXP 	secondimage: autoDraw = True
28.6715 	EXP 	New trial (rep=62, index=0): None
28.6791 	EXP 	secondimage: autoDraw = False
28.6791 	EXP 	secondimage: autoDraw = False
28.6791 	EXP 	first_image: autoDraw = True
28.8353 	EXP 	first_image: autoDraw = False
28.8353 	EXP 	first_image: autoDraw = False
28.8353 	EXP 	secondimage: autoDraw = True
28.9879 	EXP 	New trial (rep=63, index=0): None
28.9956 	EXP 	secondimage: autoDraw = False
28.9956 	EXP 	secondimage: autoDraw = False
28.9956 	EXP 	first_image: autoDraw = True
29.1538 	EXP 	first_image: autoDraw = False
29.1538 	EXP 	first_image: autoDraw = False
29.1538 	EXP 	secondimage: autoDraw = True
29.3048 	EXP 	New trial (rep=64, index=0): None
29.3121 	EXP 	secondimage: autoDraw = False
29.3121 	EXP 	secondimage: autoDraw = False
29.3121 	EXP 	first_image: autoDraw = True
29.4708 	EXP 	first_image: autoDraw = False
29.4708 	EXP 	first_image: autoDraw = False
29.4708 	EXP 	secondimage: autoDraw = True
29.6221 	EXP 	New trial (rep=65, index=0): None
29.6294 	EXP 	secondimage: autoDraw = False
29.6294 	EXP 	secondimage: autoDraw = False
29.6294 	EXP 	first_image: autoDraw = True
29.7872 	EXP 	first_image: autoDraw = False
29.7872 	EXP 	first_image: autoDraw = False
29.7872 	EXP 	secondimage: autoDraw = True
29.9376 	EXP 	New trial (rep=66, index=0): None
29.9459 	EXP 	secondimage: autoDraw = False
29.9459 	EXP 	secondimage: autoDraw = False
29.9459 	EXP 	first_image: autoDraw = True
30.1035 	EXP 	first_image: autoDraw = False
30.1035 	EXP 	first_image: autoDraw = False
30.1035 	EXP 	secondimage: autoDraw = True
30.2543 	EXP 	New trial (rep=67, index=0): None
30.2625 	EXP 	secondimage: autoDraw = False
30.2625 	EXP 	secondimage: autoDraw = False
30.2625 	EXP 	first_image: autoDraw = True
30.4201 	EXP 	first_image: autoDraw = False
30.4201 	EXP 	first_image: autoDraw = False
30.4201 	EXP 	secondimage: autoDraw = True
30.5712 	EXP 	New trial (rep=68, index=0): None
30.5782 	EXP 	secondimage: autoDraw = False
30.5782 	EXP 	secondimage: autoDraw = False
30.5782 	EXP 	first_image: autoDraw = True
30.7371 	EXP 	first_image: autoDraw = False
30.7371 	EXP 	first_image: autoDraw = False
30.7371 	EXP 	secondimage: autoDraw = True
30.8883 	EXP 	New trial (rep=69, index=0): None
30.8955 	EXP 	secondimage: autoDraw = False
30.8955 	EXP 	secondimage: autoDraw = False
30.8955 	EXP 	first_image: autoDraw = True
31.0534 	EXP 	first_image: autoDraw = False
31.0534 	EXP 	first_image: autoDraw = False
31.0534 	EXP 	secondimage: autoDraw = True
31.2039 	EXP 	New trial (rep=70, index=0): None
31.2123 	EXP 	secondimage: autoDraw = False
31.2123 	EXP 	secondimage: autoDraw = False
31.2123 	EXP 	first_image: autoDraw = True
31.3708 	EXP 	first_image: autoDraw = False
31.3708 	EXP 	first_image: autoDraw = False
31.3708 	EXP 	secondimage: autoDraw = True
31.5227 	EXP 	New trial (rep=71, index=0): None
31.5300 	EXP 	secondimage: autoDraw = False
31.5300 	EXP 	secondimage: autoDraw = False
31.5300 	EXP 	first_image: autoDraw = True
31.6879 	EXP 	first_image: autoDraw = False
31.6879 	EXP 	first_image: autoDraw = False
31.6879 	EXP 	secondimage: autoDraw = True
31.8389 	EXP 	New trial (rep=72, index=0): None
31.8459 	EXP 	secondimage: autoDraw = False
31.8459 	EXP 	secondimage: autoDraw = False
31.8459 	EXP 	first_image: autoDraw = True
32.0045 	EXP 	first_image: autoDraw = False
32.0045 	EXP 	first_image: autoDraw = False
32.0045 	EXP 	secondimage: autoDraw = True
32.1546 	EXP 	New trial (rep=73, index=0): None
32.1618 	EXP 	secondimage: autoDraw = False
32.1618 	EXP 	secondimage: autoDraw = False
32.1618 	EXP 	first_image: autoDraw = True
32.3208 	EXP 	first_image: autoDraw = False
32.3208 	EXP 	first_image: autoDraw = False
32.3208 	EXP 	secondimage: autoDraw = True
32.4722 	EXP 	New trial (rep=74, index=0): None
32.4791 	EXP 	secondimage: autoDraw = False
32.4791 	EXP 	secondimage: autoDraw = False
32.4791 	EXP 	first_image: autoDraw = True
32.6373 	EXP 	first_image: autoDraw = False
32.6373 	EXP 	first_image: autoDraw = False
32.6373 	EXP 	secondimage: autoDraw = True
