1.0881 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
9.9846 	EXP 	Created fixation_2 = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-2.0, fillColor=array([ 1, -1, -1]), fillColorSpace='rgb', fillRGB=array([ 1, -1, -1]), interpolate=True, lineColor=array([ 1, -1, -1]), lineColorSpace='rgb', lineRGB=array([ 1, -1, -1]), lineWidth=1.0, name='fixation_2', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.01, 0.01]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
9.9856 	EXP 	Created sequence: random, trialTypes=1, nReps=75, seed=None
9.9860 	EXP 	New trial (rep=0, index=0): None
10.0158 	WARNING 	t of last frame was 2523.59ms (=1/0)
10.0158 	EXP 	image: autoDraw = True
10.0158 	EXP 	fixation: autoDraw = True
10.1046 	EXP 	image: autoDraw = False
10.1046 	EXP 	fixation: autoDraw = False
10.1046 	EXP 	image_2: autoDraw = True
10.1046 	EXP 	fixation_2: autoDraw = True
10.1877 	EXP 	New trial (rep=1, index=0): None
10.1915 	EXP 	image_2: autoDraw = False
10.1915 	EXP 	fixation_2: autoDraw = False
10.1915 	EXP 	image: autoDraw = True
10.1915 	EXP 	fixation: autoDraw = True
10.2876 	EXP 	image: autoDraw = False
10.2876 	EXP 	fixation: autoDraw = False
10.2876 	EXP 	image: autoDraw = False
10.2876 	EXP 	fixation: autoDraw = False
10.2876 	EXP 	image_2: autoDraw = True
10.2876 	EXP 	fixation_2: autoDraw = True
10.3725 	EXP 	New trial (rep=2, index=0): None
10.3777 	EXP 	image_2: autoDraw = False
10.3777 	EXP 	fixation_2: autoDraw = False
10.3777 	EXP 	image_2: autoDraw = False
10.3777 	EXP 	fixation_2: autoDraw = False
10.3777 	EXP 	image: autoDraw = True
10.3777 	EXP 	fixation: autoDraw = True
10.4778 	EXP 	image: autoDraw = False
10.4778 	EXP 	fixation: autoDraw = False
10.4778 	EXP 	image: autoDraw = False
10.4778 	EXP 	fixation: autoDraw = False
10.4778 	EXP 	image_2: autoDraw = True
10.4778 	EXP 	fixation_2: autoDraw = True
10.5727 	EXP 	New trial (rep=3, index=0): None
10.5787 	EXP 	image_2: autoDraw = False
10.5787 	EXP 	fixation_2: autoDraw = False
10.5787 	EXP 	image_2: autoDraw = False
10.5787 	EXP 	fixation_2: autoDraw = False
10.5787 	EXP 	image: autoDraw = True
10.5787 	EXP 	fixation: autoDraw = True
10.6779 	EXP 	image: autoDraw = False
10.6779 	EXP 	fixation: autoDraw = False
10.6779 	EXP 	image: autoDraw = False
10.6779 	EXP 	fixation: autoDraw = False
10.6779 	EXP 	image_2: autoDraw = True
10.6779 	EXP 	fixation_2: autoDraw = True
10.7735 	EXP 	New trial (rep=4, index=0): None
10.7879 	EXP 	image_2: autoDraw = False
10.7879 	EXP 	fixation_2: autoDraw = False
10.7879 	EXP 	image_2: autoDraw = False
10.7879 	EXP 	fixation_2: autoDraw = False
10.7879 	EXP 	image: autoDraw = True
10.7879 	EXP 	fixation: autoDraw = True
10.8770 	EXP 	image: autoDraw = False
10.8770 	EXP 	fixation: autoDraw = False
10.8770 	EXP 	image: autoDraw = False
10.8770 	EXP 	fixation: autoDraw = False
10.8770 	EXP 	image_2: autoDraw = True
10.8770 	EXP 	fixation_2: autoDraw = True
10.9604 	EXP 	New trial (rep=5, index=0): None
10.9708 	EXP 	image_2: autoDraw = False
10.9708 	EXP 	fixation_2: autoDraw = False
10.9708 	EXP 	image_2: autoDraw = False
10.9708 	EXP 	fixation_2: autoDraw = False
10.9763 	EXP 	image: autoDraw = True
10.9763 	EXP 	fixation: autoDraw = True
11.0721 	EXP 	image: autoDraw = False
11.0721 	EXP 	fixation: autoDraw = False
11.0721 	EXP 	image: autoDraw = False
11.0721 	EXP 	fixation: autoDraw = False
11.0787 	EXP 	image_2: autoDraw = True
11.0787 	EXP 	fixation_2: autoDraw = True
11.1726 	EXP 	New trial (rep=6, index=0): None
11.1770 	EXP 	image_2: autoDraw = False
11.1770 	EXP 	fixation_2: autoDraw = False
11.1770 	EXP 	image_2: autoDraw = False
11.1770 	EXP 	fixation_2: autoDraw = False
11.1770 	EXP 	image: autoDraw = True
11.1770 	EXP 	fixation: autoDraw = True
11.2714 	EXP 	image: autoDraw = False
11.2714 	EXP 	fixation: autoDraw = False
11.2714 	EXP 	image: autoDraw = False
11.2714 	EXP 	fixation: autoDraw = False
11.2777 	EXP 	image_2: autoDraw = True
11.2777 	EXP 	fixation_2: autoDraw = True
11.3727 	EXP 	New trial (rep=7, index=0): None
11.3784 	EXP 	image_2: autoDraw = False
11.3784 	EXP 	fixation_2: autoDraw = False
11.3784 	EXP 	image_2: autoDraw = False
11.3784 	EXP 	fixation_2: autoDraw = False
11.3784 	EXP 	image: autoDraw = True
11.3784 	EXP 	fixation: autoDraw = True
11.4765 	EXP 	image: autoDraw = False
11.4765 	EXP 	fixation: autoDraw = False
11.4765 	EXP 	image: autoDraw = False
11.4765 	EXP 	fixation: autoDraw = False
11.4765 	EXP 	image_2: autoDraw = True
11.4765 	EXP 	fixation_2: autoDraw = True
11.5606 	EXP 	New trial (rep=8, index=0): None
11.5708 	EXP 	image_2: autoDraw = False
11.5708 	EXP 	fixation_2: autoDraw = False
11.5708 	EXP 	image_2: autoDraw = False
11.5708 	EXP 	fixation_2: autoDraw = False
11.5765 	EXP 	image: autoDraw = True
11.5765 	EXP 	fixation: autoDraw = True
11.6707 	EXP 	image: autoDraw = False
11.6707 	EXP 	fixation: autoDraw = False
11.6707 	EXP 	image: autoDraw = False
11.6707 	EXP 	fixation: autoDraw = False
11.6764 	EXP 	image_2: autoDraw = True
11.6764 	EXP 	fixation_2: autoDraw = True
11.7720 	EXP 	New trial (rep=9, index=0): None
11.7770 	EXP 	image_2: autoDraw = False
11.7770 	EXP 	fixation_2: autoDraw = False
11.7770 	EXP 	image_2: autoDraw = False
11.7770 	EXP 	fixation_2: autoDraw = False
11.7770 	EXP 	image: autoDraw = True
11.7770 	EXP 	fixation: autoDraw = True
11.8709 	EXP 	image: autoDraw = False
11.8709 	EXP 	fixation: autoDraw = False
11.8709 	EXP 	image: autoDraw = False
11.8709 	EXP 	fixation: autoDraw = False
11.8760 	EXP 	image_2: autoDraw = True
11.8760 	EXP 	fixation_2: autoDraw = True
11.9606 	EXP 	New trial (rep=10, index=0): None
11.9710 	EXP 	image_2: autoDraw = False
11.9710 	EXP 	fixation_2: autoDraw = False
11.9710 	EXP 	image_2: autoDraw = False
11.9710 	EXP 	fixation_2: autoDraw = False
11.9770 	EXP 	image: autoDraw = True
11.9770 	EXP 	fixation: autoDraw = True
12.0709 	EXP 	image: autoDraw = False
12.0709 	EXP 	fixation: autoDraw = False
12.0709 	EXP 	image: autoDraw = False
12.0709 	EXP 	fixation: autoDraw = False
12.0761 	EXP 	image_2: autoDraw = True
12.0761 	EXP 	fixation_2: autoDraw = True
12.1606 	EXP 	New trial (rep=11, index=0): None
12.1707 	EXP 	image_2: autoDraw = False
12.1707 	EXP 	fixation_2: autoDraw = False
12.1707 	EXP 	image_2: autoDraw = False
12.1707 	EXP 	fixation_2: autoDraw = False
12.1751 	EXP 	image: autoDraw = True
12.1751 	EXP 	fixation: autoDraw = True
12.2707 	EXP 	image: autoDraw = False
12.2707 	EXP 	fixation: autoDraw = False
12.2707 	EXP 	image: autoDraw = False
12.2707 	EXP 	fixation: autoDraw = False
12.2764 	EXP 	image_2: autoDraw = True
12.2764 	EXP 	fixation_2: autoDraw = True
12.3615 	EXP 	New trial (rep=12, index=0): None
12.3706 	EXP 	image_2: autoDraw = False
12.3706 	EXP 	fixation_2: autoDraw = False
12.3706 	EXP 	image_2: autoDraw = False
12.3706 	EXP 	fixation_2: autoDraw = False
12.3765 	EXP 	image: autoDraw = True
12.3765 	EXP 	fixation: autoDraw = True
12.4709 	EXP 	image: autoDraw = False
12.4709 	EXP 	fixation: autoDraw = False
12.4709 	EXP 	image: autoDraw = False
12.4709 	EXP 	fixation: autoDraw = False
12.4768 	EXP 	image_2: autoDraw = True
12.4768 	EXP 	fixation_2: autoDraw = True
12.5608 	EXP 	New trial (rep=13, index=0): None
12.5708 	EXP 	image_2: autoDraw = False
12.5708 	EXP 	fixation_2: autoDraw = False
12.5708 	EXP 	image_2: autoDraw = False
12.5708 	EXP 	fixation_2: autoDraw = False
12.5757 	EXP 	image: autoDraw = True
12.5757 	EXP 	fixation: autoDraw = True
12.6711 	EXP 	image: autoDraw = False
12.6711 	EXP 	fixation: autoDraw = False
12.6711 	EXP 	image: autoDraw = False
12.6711 	EXP 	fixation: autoDraw = False
12.6769 	EXP 	image_2: autoDraw = True
12.6769 	EXP 	fixation_2: autoDraw = True
12.7607 	EXP 	New trial (rep=14, index=0): None
12.7710 	EXP 	image_2: autoDraw = False
12.7710 	EXP 	fixation_2: autoDraw = False
12.7710 	EXP 	image_2: autoDraw = False
12.7710 	EXP 	fixation_2: autoDraw = False
12.7762 	EXP 	image: autoDraw = True
12.7762 	EXP 	fixation: autoDraw = True
12.8709 	EXP 	image: autoDraw = False
12.8709 	EXP 	fixation: autoDraw = False
12.8709 	EXP 	image: autoDraw = False
12.8709 	EXP 	fixation: autoDraw = False
12.8762 	EXP 	image_2: autoDraw = True
12.8762 	EXP 	fixation_2: autoDraw = True
12.9620 	EXP 	New trial (rep=15, index=0): None
12.9707 	EXP 	image_2: autoDraw = False
12.9707 	EXP 	fixation_2: autoDraw = False
12.9707 	EXP 	image_2: autoDraw = False
12.9707 	EXP 	fixation_2: autoDraw = False
12.9762 	EXP 	image: autoDraw = True
12.9762 	EXP 	fixation: autoDraw = True
13.0706 	EXP 	image: autoDraw = False
13.0706 	EXP 	fixation: autoDraw = False
13.0706 	EXP 	image: autoDraw = False
13.0706 	EXP 	fixation: autoDraw = False
13.0766 	EXP 	image_2: autoDraw = True
13.0766 	EXP 	fixation_2: autoDraw = True
13.1614 	EXP 	New trial (rep=16, index=0): None
13.1705 	EXP 	image_2: autoDraw = False
13.1705 	EXP 	fixation_2: autoDraw = False
13.1705 	EXP 	image_2: autoDraw = False
13.1705 	EXP 	fixation_2: autoDraw = False
13.1760 	EXP 	image: autoDraw = True
13.1760 	EXP 	fixation: autoDraw = True
13.2711 	EXP 	image: autoDraw = False
13.2711 	EXP 	fixation: autoDraw = False
13.2711 	EXP 	image: autoDraw = False
13.2711 	EXP 	fixation: autoDraw = False
13.2776 	EXP 	image_2: autoDraw = True
13.2776 	EXP 	fixation_2: autoDraw = True
13.3726 	EXP 	New trial (rep=17, index=0): None
13.3778 	EXP 	image_2: autoDraw = False
13.3778 	EXP 	fixation_2: autoDraw = False
13.3778 	EXP 	image_2: autoDraw = False
13.3778 	EXP 	fixation_2: autoDraw = False
13.3778 	EXP 	image: autoDraw = True
13.3778 	EXP 	fixation: autoDraw = True
13.4768 	EXP 	image: autoDraw = False
13.4768 	EXP 	fixation: autoDraw = False
13.4768 	EXP 	image: autoDraw = False
13.4768 	EXP 	fixation: autoDraw = False
13.4768 	EXP 	image_2: autoDraw = True
13.4768 	EXP 	fixation_2: autoDraw = True
13.5607 	EXP 	New trial (rep=18, index=0): None
13.5708 	EXP 	image_2: autoDraw = False
13.5708 	EXP 	fixation_2: autoDraw = False
13.5708 	EXP 	image_2: autoDraw = False
13.5708 	EXP 	fixation_2: autoDraw = False
13.5754 	EXP 	image: autoDraw = True
13.5754 	EXP 	fixation: autoDraw = True
13.6708 	EXP 	image: autoDraw = False
13.6708 	EXP 	fixation: autoDraw = False
13.6708 	EXP 	image: autoDraw = False
13.6708 	EXP 	fixation: autoDraw = False
13.6771 	EXP 	image_2: autoDraw = True
13.6771 	EXP 	fixation_2: autoDraw = True
13.7714 	EXP 	New trial (rep=19, index=0): None
13.7766 	EXP 	image_2: autoDraw = False
13.7766 	EXP 	fixation_2: autoDraw = False
13.7766 	EXP 	image_2: autoDraw = False
13.7766 	EXP 	fixation_2: autoDraw = False
13.7766 	EXP 	image: autoDraw = True
13.7766 	EXP 	fixation: autoDraw = True
13.8708 	EXP 	image: autoDraw = False
13.8708 	EXP 	fixation: autoDraw = False
13.8708 	EXP 	image: autoDraw = False
13.8708 	EXP 	fixation: autoDraw = False
13.8766 	EXP 	image_2: autoDraw = True
13.8766 	EXP 	fixation_2: autoDraw = True
13.9608 	EXP 	New trial (rep=20, index=0): None
13.9710 	EXP 	image_2: autoDraw = False
13.9710 	EXP 	fixation_2: autoDraw = False
13.9710 	EXP 	image_2: autoDraw = False
13.9710 	EXP 	fixation_2: autoDraw = False
13.9770 	EXP 	image: autoDraw = True
13.9770 	EXP 	fixation: autoDraw = True
14.0791 	EXP 	image: autoDraw = False
14.0791 	EXP 	fixation: autoDraw = False
14.0791 	EXP 	image: autoDraw = False
14.0791 	EXP 	fixation: autoDraw = False
14.0791 	EXP 	image_2: autoDraw = True
14.0791 	EXP 	fixation_2: autoDraw = True
14.1726 	EXP 	New trial (rep=21, index=0): None
14.1780 	EXP 	image_2: autoDraw = False
14.1780 	EXP 	fixation_2: autoDraw = False
14.1780 	EXP 	image_2: autoDraw = False
14.1780 	EXP 	fixation_2: autoDraw = False
14.1780 	EXP 	image: autoDraw = True
14.1780 	EXP 	fixation: autoDraw = True
14.2771 	EXP 	image: autoDraw = False
14.2771 	EXP 	fixation: autoDraw = False
14.2771 	EXP 	image: autoDraw = False
14.2771 	EXP 	fixation: autoDraw = False
14.2771 	EXP 	image_2: autoDraw = True
14.2771 	EXP 	fixation_2: autoDraw = True
14.3724 	EXP 	New trial (rep=22, index=0): None
14.3778 	EXP 	image_2: autoDraw = False
14.3778 	EXP 	fixation_2: autoDraw = False
14.3778 	EXP 	image_2: autoDraw = False
14.3778 	EXP 	fixation_2: autoDraw = False
14.3778 	EXP 	image: autoDraw = True
14.3778 	EXP 	fixation: autoDraw = True
14.4760 	EXP 	image: autoDraw = False
14.4760 	EXP 	fixation: autoDraw = False
14.4760 	EXP 	image: autoDraw = False
14.4760 	EXP 	fixation: autoDraw = False
14.4760 	EXP 	image_2: autoDraw = True
14.4760 	EXP 	fixation_2: autoDraw = True
14.5604 	EXP 	New trial (rep=23, index=0): None
14.5712 	EXP 	image_2: autoDraw = False
14.5712 	EXP 	fixation_2: autoDraw = False
14.5712 	EXP 	image_2: autoDraw = False
14.5712 	EXP 	fixation_2: autoDraw = False
14.5769 	EXP 	image: autoDraw = True
14.5769 	EXP 	fixation: autoDraw = True
14.6707 	EXP 	image: autoDraw = False
14.6707 	EXP 	fixation: autoDraw = False
14.6707 	EXP 	image: autoDraw = False
14.6707 	EXP 	fixation: autoDraw = False
14.6747 	EXP 	image_2: autoDraw = True
14.6747 	EXP 	fixation_2: autoDraw = True
14.7606 	EXP 	New trial (rep=24, index=0): None
14.7706 	EXP 	image_2: autoDraw = False
14.7706 	EXP 	fixation_2: autoDraw = False
14.7706 	EXP 	image_2: autoDraw = False
14.7706 	EXP 	fixation_2: autoDraw = False
14.7748 	EXP 	image: autoDraw = True
14.7748 	EXP 	fixation: autoDraw = True
14.8708 	EXP 	image: autoDraw = False
14.8708 	EXP 	fixation: autoDraw = False
14.8708 	EXP 	image: autoDraw = False
14.8708 	EXP 	fixation: autoDraw = False
14.8757 	EXP 	image_2: autoDraw = True
14.8757 	EXP 	fixation_2: autoDraw = True
14.9608 	EXP 	New trial (rep=25, index=0): None
14.9709 	EXP 	image_2: autoDraw = False
14.9709 	EXP 	fixation_2: autoDraw = False
14.9709 	EXP 	image_2: autoDraw = False
14.9709 	EXP 	fixation_2: autoDraw = False
14.9755 	EXP 	image: autoDraw = True
14.9755 	EXP 	fixation: autoDraw = True
15.0710 	EXP 	image: autoDraw = False
15.0710 	EXP 	fixation: autoDraw = False
15.0710 	EXP 	image: autoDraw = False
15.0710 	EXP 	fixation: autoDraw = False
15.0761 	EXP 	image_2: autoDraw = True
15.0761 	EXP 	fixation_2: autoDraw = True
15.1613 	EXP 	New trial (rep=26, index=0): None
15.1707 	EXP 	image_2: autoDraw = False
15.1707 	EXP 	fixation_2: autoDraw = False
15.1707 	EXP 	image_2: autoDraw = False
15.1707 	EXP 	fixation_2: autoDraw = False
15.1774 	EXP 	image: autoDraw = True
15.1774 	EXP 	fixation: autoDraw = True
15.2765 	EXP 	image: autoDraw = False
15.2765 	EXP 	fixation: autoDraw = False
15.2765 	EXP 	image: autoDraw = False
15.2765 	EXP 	fixation: autoDraw = False
15.2765 	EXP 	image_2: autoDraw = True
15.2765 	EXP 	fixation_2: autoDraw = True
15.3739 	EXP 	New trial (rep=27, index=0): None
15.3789 	EXP 	image_2: autoDraw = False
15.3789 	EXP 	fixation_2: autoDraw = False
15.3789 	EXP 	image_2: autoDraw = False
15.3789 	EXP 	fixation_2: autoDraw = False
15.3789 	EXP 	image: autoDraw = True
15.3789 	EXP 	fixation: autoDraw = True
15.4768 	EXP 	image: autoDraw = False
15.4768 	EXP 	fixation: autoDraw = False
15.4768 	EXP 	image: autoDraw = False
15.4768 	EXP 	fixation: autoDraw = False
15.4768 	EXP 	image_2: autoDraw = True
15.4768 	EXP 	fixation_2: autoDraw = True
15.5622 	EXP 	New trial (rep=28, index=0): None
15.5708 	EXP 	image_2: autoDraw = False
15.5708 	EXP 	fixation_2: autoDraw = False
15.5708 	EXP 	image_2: autoDraw = False
15.5708 	EXP 	fixation_2: autoDraw = False
15.5756 	EXP 	image: autoDraw = True
15.5756 	EXP 	fixation: autoDraw = True
15.6710 	EXP 	image: autoDraw = False
15.6710 	EXP 	fixation: autoDraw = False
15.6710 	EXP 	image: autoDraw = False
15.6710 	EXP 	fixation: autoDraw = False
15.6768 	EXP 	image_2: autoDraw = True
15.6768 	EXP 	fixation_2: autoDraw = True
15.7729 	EXP 	New trial (rep=29, index=0): None
15.7783 	EXP 	image_2: autoDraw = False
15.7783 	EXP 	fixation_2: autoDraw = False
15.7783 	EXP 	image_2: autoDraw = False
15.7783 	EXP 	fixation_2: autoDraw = False
15.7783 	EXP 	image: autoDraw = True
15.7783 	EXP 	fixation: autoDraw = True
15.8875 	EXP 	image: autoDraw = False
15.8875 	EXP 	fixation: autoDraw = False
15.8875 	EXP 	image: autoDraw = False
15.8875 	EXP 	fixation: autoDraw = False
15.8875 	EXP 	image_2: autoDraw = True
15.8875 	EXP 	fixation_2: autoDraw = True
15.9729 	EXP 	New trial (rep=30, index=0): None
15.9783 	EXP 	image_2: autoDraw = False
15.9783 	EXP 	fixation_2: autoDraw = False
15.9783 	EXP 	image_2: autoDraw = False
15.9783 	EXP 	fixation_2: autoDraw = False
15.9783 	EXP 	image: autoDraw = True
15.9783 	EXP 	fixation: autoDraw = True
16.0772 	EXP 	image: autoDraw = False
16.0772 	EXP 	fixation: autoDraw = False
16.0772 	EXP 	image: autoDraw = False
16.0772 	EXP 	fixation: autoDraw = False
16.0772 	EXP 	image_2: autoDraw = True
16.0772 	EXP 	fixation_2: autoDraw = True
16.1729 	EXP 	New trial (rep=31, index=0): None
16.1778 	EXP 	image_2: autoDraw = False
16.1778 	EXP 	fixation_2: autoDraw = False
16.1778 	EXP 	image_2: autoDraw = False
16.1778 	EXP 	fixation_2: autoDraw = False
16.1778 	EXP 	image: autoDraw = True
16.1778 	EXP 	fixation: autoDraw = True
16.2773 	EXP 	image: autoDraw = False
16.2773 	EXP 	fixation: autoDraw = False
16.2773 	EXP 	image: autoDraw = False
16.2773 	EXP 	fixation: autoDraw = False
16.2773 	EXP 	image_2: autoDraw = True
16.2773 	EXP 	fixation_2: autoDraw = True
16.3724 	EXP 	New trial (rep=32, index=0): None
16.3777 	EXP 	image_2: autoDraw = False
16.3777 	EXP 	fixation_2: autoDraw = False
16.3777 	EXP 	image_2: autoDraw = False
16.3777 	EXP 	fixation_2: autoDraw = False
16.3777 	EXP 	image: autoDraw = True
16.3777 	EXP 	fixation: autoDraw = True
16.4775 	EXP 	image: autoDraw = False
16.4775 	EXP 	fixation: autoDraw = False
16.4775 	EXP 	image: autoDraw = False
16.4775 	EXP 	fixation: autoDraw = False
16.4775 	EXP 	image_2: autoDraw = True
16.4775 	EXP 	fixation_2: autoDraw = True
16.5729 	EXP 	New trial (rep=33, index=0): None
16.5784 	EXP 	image_2: autoDraw = False
16.5784 	EXP 	fixation_2: autoDraw = False
16.5784 	EXP 	image_2: autoDraw = False
16.5784 	EXP 	fixation_2: autoDraw = False
16.5784 	EXP 	image: autoDraw = True
16.5784 	EXP 	fixation: autoDraw = True
16.6774 	EXP 	image: autoDraw = False
16.6774 	EXP 	fixation: autoDraw = False
16.6774 	EXP 	image: autoDraw = False
16.6774 	EXP 	fixation: autoDraw = False
16.6774 	EXP 	image_2: autoDraw = True
16.6774 	EXP 	fixation_2: autoDraw = True
16.7727 	EXP 	New trial (rep=34, index=0): None
16.7776 	EXP 	image_2: autoDraw = False
16.7776 	EXP 	fixation_2: autoDraw = False
16.7776 	EXP 	image_2: autoDraw = False
16.7776 	EXP 	fixation_2: autoDraw = False
16.7776 	EXP 	image: autoDraw = True
16.7776 	EXP 	fixation: autoDraw = True
16.8771 	EXP 	image: autoDraw = False
16.8771 	EXP 	fixation: autoDraw = False
16.8771 	EXP 	image: autoDraw = False
16.8771 	EXP 	fixation: autoDraw = False
16.8771 	EXP 	image_2: autoDraw = True
16.8771 	EXP 	fixation_2: autoDraw = True
16.9609 	EXP 	New trial (rep=35, index=0): None
16.9708 	EXP 	image_2: autoDraw = False
16.9708 	EXP 	fixation_2: autoDraw = False
16.9708 	EXP 	image_2: autoDraw = False
16.9708 	EXP 	fixation_2: autoDraw = False
16.9763 	EXP 	image: autoDraw = True
16.9763 	EXP 	fixation: autoDraw = True
17.0710 	EXP 	image: autoDraw = False
17.0710 	EXP 	fixation: autoDraw = False
17.0710 	EXP 	image: autoDraw = False
17.0710 	EXP 	fixation: autoDraw = False
17.0767 	EXP 	image_2: autoDraw = True
17.0767 	EXP 	fixation_2: autoDraw = True
17.1614 	EXP 	New trial (rep=36, index=0): None
17.1708 	EXP 	image_2: autoDraw = False
17.1708 	EXP 	fixation_2: autoDraw = False
17.1708 	EXP 	image_2: autoDraw = False
17.1708 	EXP 	fixation_2: autoDraw = False
17.1757 	EXP 	image: autoDraw = True
17.1757 	EXP 	fixation: autoDraw = True
17.2710 	EXP 	image: autoDraw = False
17.2710 	EXP 	fixation: autoDraw = False
17.2710 	EXP 	image: autoDraw = False
17.2710 	EXP 	fixation: autoDraw = False
17.2769 	EXP 	image_2: autoDraw = True
17.2769 	EXP 	fixation_2: autoDraw = True
17.3727 	EXP 	New trial (rep=37, index=0): None
17.3782 	EXP 	image_2: autoDraw = False
17.3782 	EXP 	fixation_2: autoDraw = False
17.3782 	EXP 	image_2: autoDraw = False
17.3782 	EXP 	fixation_2: autoDraw = False
17.3782 	EXP 	image: autoDraw = True
17.3782 	EXP 	fixation: autoDraw = True
17.4765 	EXP 	image: autoDraw = False
17.4765 	EXP 	fixation: autoDraw = False
17.4765 	EXP 	image: autoDraw = False
17.4765 	EXP 	fixation: autoDraw = False
17.4765 	EXP 	image_2: autoDraw = True
17.4765 	EXP 	fixation_2: autoDraw = True
17.5608 	EXP 	New trial (rep=38, index=0): None
17.5706 	EXP 	image_2: autoDraw = False
17.5706 	EXP 	fixation_2: autoDraw = False
17.5706 	EXP 	image_2: autoDraw = False
17.5706 	EXP 	fixation_2: autoDraw = False
17.5750 	EXP 	image: autoDraw = True
17.5750 	EXP 	fixation: autoDraw = True
17.6720 	EXP 	image: autoDraw = False
17.6720 	EXP 	fixation: autoDraw = False
17.6720 	EXP 	image: autoDraw = False
17.6720 	EXP 	fixation: autoDraw = False
17.6784 	EXP 	image_2: autoDraw = True
17.6784 	EXP 	fixation_2: autoDraw = True
17.7730 	EXP 	New trial (rep=39, index=0): None
17.7778 	EXP 	image_2: autoDraw = False
17.7778 	EXP 	fixation_2: autoDraw = False
17.7778 	EXP 	image_2: autoDraw = False
17.7778 	EXP 	fixation_2: autoDraw = False
17.7778 	EXP 	image: autoDraw = True
17.7778 	EXP 	fixation: autoDraw = True
17.8710 	EXP 	image: autoDraw = False
17.8710 	EXP 	fixation: autoDraw = False
17.8710 	EXP 	image: autoDraw = False
17.8710 	EXP 	fixation: autoDraw = False
17.8772 	EXP 	image_2: autoDraw = True
17.8772 	EXP 	fixation_2: autoDraw = True
17.9728 	EXP 	New trial (rep=40, index=0): None
17.9786 	EXP 	image_2: autoDraw = False
17.9786 	EXP 	fixation_2: autoDraw = False
17.9786 	EXP 	image_2: autoDraw = False
